id,smiles,pIC50,n,source
CHEMBL6120905,COc1cc(CNC(=O)C2CCN(C(C)c3ccc(OC)c4ccccc34)CC2)ccn1,6.12,1,ChEMBL
CHEMBL6188867,O=C(N/N=C/c1cc([N+](=O)[O-])ccc1Cl)c1ccc(CSc2ccnc3ccccc23)cc1,6.12,1,ChEMBL
MAT-POS-fce787c2-3,CC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,6.12,1,Moonshot
MAT-POS-14f31916-2,NC(=O)c1cc2c(NC(=O)C3CCOc4ccc(Cl)cc43)cncc2s1,6.12,2,Moonshot
EDJ-MED-43f8f7d6-6,O=C(CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)NC1COC1,6.12,1,Moonshot
MAT-POS-f7918075-2,O=C(Nc1cncc2ccccc12)C1COc2ccc(Cl)cc21,6.12,2,Moonshot
ALP-POS-696356e4-1,O=C(Nc1cncc2ccc(F)cc12)C1CCOc2ccc(Cl)cc21,6.12,2,Moonshot
EDJ-MED-6bf93aa8-1,CNS(=O)(=O)c1ccc2c(NC(=O)C3(OC)CCOc4ccc(Cl)cc43)cncc2c1,6.12,1,Moonshot
CHEMBL5441980,COCCn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c(C#N)n1,6.12,1,ChEMBL
EDJ-MED-b7309adf-1,O=C(Nc1cncc2cc(F)ccc12)C1CCS(=O)(=O)c2ccc(Cl)cc21,6.11,1,Moonshot
EDJ-MED-968bafd9-2,COC1(CS(=O)(=O)N2CC(C(=O)Nc3cncc4cc(S(C)(=O)=O)ccc34)c3cc(Cl)ccc3C2=O)CC1,6.11,1,Moonshot
CHEMBL1591074,c1ccc2sc(SNC3CCCCC3)nc2c1,6.11,1,ChEMBL
CHEMBL5187162,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cc(F)cc(NC(=O)CN(C)C)c2)CC1,6.11,1,ChEMBL
CHEMBL5203920,Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cccc4ccccc34)c2=O)n1,6.11,1,ChEMBL
CHEMBL5220641,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C12CC3CC(CC(O)(C3)C1)C2.[Na+],6.11,1,ChEMBL
CHEMBL1710047,Cn1sc2ccccc2c1=O,6.11,1,ChEMBL
CHEMBL5441724,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cncc(C(=O)N(C)C)c3)cc12)c1ccc2c(c1)OCCO2,6.11,1,ChEMBL
CHEMBL5560612,CC(C)C[C@H](NC(=O)OC[C@@H]1CCC(=O)N1Cc1cccc(C(F)(F)F)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.11,1,ChEMBL
RAL-THA-8416115c-5,O=C(Nc1cncc2ccccc12)C1CCN(Cc2ncc[nH]2)c2ccc(Cl)cc21,6.11,1,Moonshot
EDJ-MED-fa7708b3-2,O=C(Nc1cncc2ccccc12)C1CN(Cc2ncn[nH]2)Cc2ccc(Cl)cc21,6.11,1,Moonshot
DAN-LON-a5fc619e-3,CC(C)C[C@@H]1CN(C(=O)CCl)CCN1Cc1cccc(Cl)c1,6.11,1,Moonshot
CHEMBL480,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,6.11,1,ChEMBL
CHEMBL5441596,CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(n3)NC(=O)CO4)C(C)C)ncnc2[nH]1,6.11,1,ChEMBL
CHEMBL5182901,Cc1ccc(NC(=O)C2CCNCC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.1,1,ChEMBL
CHEMBL5176085,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(O)cc1Cl,6.1,1,ChEMBL
CHEMBL1448440,C=CCSc1nc2sc3c(c2c(=O)n1CC)CCc1ccccc1-3,6.1,1,ChEMBL
CHEMBL5560987,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccc(F)cc1,6.1,1,ChEMBL
CHEMBL5556867,CC(C)C[C@H](NC(=O)OCC1CCN(Cc2ccccc2)C1=O)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.1,1,ChEMBL
CHEMBL5594581,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)C3CC3)s2)c1,6.1,1,ChEMBL
CHEMBL5632920,CC(C)Cn1c(C(=O)NCCCNC(=O)n2cc(F)c(=O)[nH]c2=O)cc2cc(C(F)(F)F)ccc21,6.1,1,ChEMBL
CHEMBL6142703,O=C(/C=C/c1c(Cl)c(O)c(O)c(O)c1Cl)c1ccc(Br)cc1,6.1,1,ChEMBL
CHEMBL6163098,Cc1ccc(NC[C@@H]2CCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.1,1,ChEMBL
CHEMBL6102133,Cc1ccc(NCC2(C)CCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.1,1,ChEMBL
CHEMBL1096283,Cn1nc(-c2ccc(C(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2,6.1,2,ChEMBL+Moonshot
ALP-POS-02c6a514-49,CC(C)(C)c1ccc(N(C(=O)c2nccs2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,6.1,1,Moonshot
EDJ-MED-8c98ee63-2,Cn1ccc(CNCC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1,6.1,1,Moonshot
MAT-POS-fce787c2-8,N#CC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,6.1,1,Moonshot
RAL-THA-8416115c-6,O=C(Nc1cncc2ccccc12)C1CCN(Cc2ccn[nH]2)c2ccc(Cl)cc21,6.1,1,Moonshot
EDJ-MED-e69ed63d-1,CC(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,6.09,1,Moonshot
CHEMBL403183,Cc1ccc(S(=O)(=O)/C=C/C#N)cc1,6.09,1,ChEMBL
CHEMBL5179681,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(C(=O)NCC3CCO3)s2)c1,6.09,1,ChEMBL
CHEMBL5173688,COC(=O)c1ccc(-c2cccc([C@@H](C)NC(=O)c3cc(NC4CNC4)ccc3C)c2)s1,6.09,1,ChEMBL
CHEMBL5201129,COc1cc(CNC(=O)C2CCN(C(C)c3cccc4ccccc34)CC2)ccn1,6.09,1,ChEMBL
CHEMBL5172431,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccno1)c1ccc(C2CCCCC2)cc1)c1ccccc1,6.09,1,ChEMBL
CHEMBL5220377,CC(C)C[C@H](NC(=O)OCC12CC3CC(CC(O)(C3)C1)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.09,1,ChEMBL
CHEMBL5441754,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC[C@@H]3CCOC3)cc12)c1ccc2c(c1)OCCO2,6.09,1,ChEMBL
CHEMBL5441495,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCc3ccno3)cc12)c1ccc2c(c1)OCCO2,6.09,1,ChEMBL
CHEMBL5556853,O=C1c2c(O)cc(O)c([Se][Se]c3c(O)cc(O)c4c3OC(c3cc(O)c(O)c(O)c3)C(O)C4=O)c2CC(c2cc(O)c(O)c(O)c2)C1O,6.09,1,ChEMBL
CHEMBL5564726,CC(C)C[C@H](NC(=O)OCC1CCN(Cc2ccccc2)C1=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.09,1,ChEMBL
CHEMBL379110,COc1cc(O)c(C(=O)[C@@H]2[C@H](CC=C(C)C)C(C)=CC[C@H]2c2ccccc2)c(O)c1,6.09,1,ChEMBL
CHEMBL5591014,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2cc3sccc3s2)c1,6.09,1,ChEMBL
CHEMBL5592435,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)C3CCOCC3)s2)c1,6.09,1,ChEMBL
CHEMBL5593630,Cc1ccc(OC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN3CCCC3)s2)c1,6.09,1,ChEMBL
CHEMBL3233820,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cccnc2)CC1,6.09,1,ChEMBL
CHEMBL5441613,CC(C)[C@@H](Nc1ncnc2[nH]cc(C(N)=O)c12)c1ccc2c(c1)OCCO2,6.08,1,ChEMBL
CHEMBL5441474,CCn1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1C#N,6.08,1,ChEMBL
MAT-POS-853c0ffa-13,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccc(F)cc45)C3=O)C2)CC1,6.08,1,Moonshot
VLA-UCB-50c39ae8-7,C=CC(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,6.08,1,Moonshot
CHEMBL518800,CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,6.08,1,ChEMBL
CHEMBL270299,CC(C)(C)c1ccc(S(=O)(=O)/C=C/C#N)cc1,6.08,1,ChEMBL
CHEMBL465704,Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,6.08,1,ChEMBL
CHEMBL5171649,CC(C)C[C@H](NC(=O)OCC1CN(C(=O)Cc2ccccc2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,6.08,1,ChEMBL
CHEMBL5287068,CSc1ccc2c(c1)NC(=O)C(F)(F)C2=O,6.08,1,ChEMBL
CHEMBL5273811,O=c1c2ccccc2[se]n1Cc1ccc(Cl)cc1,6.08,1,ChEMBL
CHEMBL5442100,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC4CC4)c3)cc12)c1ccc2c(c1)OCCO2,6.08,1,ChEMBL
CHEMBL5441580,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccnn3C)cc12)c1ccc2c(c1)OCCO2,6.08,1,ChEMBL
CHEMBL5441755,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC3CN(C)C3)cc12)c1ccc2c(c1)OCCO2,6.08,1,ChEMBL
CHEMBL5542929,COc1ccc(OC)c(CN(C#N)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)c1,6.08,1,ChEMBL
CHEMBL5568193,O=C(NCCN1CCOCC1)C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,6.08,1,ChEMBL
CHEMBL6144706,O=C(O)/C=C/c1c(Cl)c(O)c(O)c(O)c1Cl,6.08,1,ChEMBL
MAT-POS-a5ef2d74-3,COC1(C(=O)Nc2cncc3ccncc23)CCOc2ccc(Cl)cc21,6.08,1,Moonshot
DAN-MCD-f396e45b-1,O=C(NC(c1ccccc1)c1ccccc1)[C@H]1CN(C(=O)CCl)CCN1S(=O)(=O)c1ccsc1,6.08,1,Moonshot
ALP-POS-88a7a97e-24,COC(=O)[C@H]1C[C@H](NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)CN1C(=O)OC(C)(C)C,6.08,1,Moonshot
EDJ-MED-b7309adf-2,O=C(Nc1cncc2cc(Cl)ccc12)C1CCS(=O)(=O)c2ccc(Cl)cc21,6.08,1,Moonshot
MAT-POS-29385cc1-4,Cc1cc(F)cc2cncc(NC(=O)Cc3cccc(Cl)c3)c12,6.07,1,Moonshot
MAT-POS-11b63608-1,O=C(Nc1cncc2ccccc12)C1CCOc2ccc(Br)cc21,6.07,1,Moonshot
CHEMBL5177226,CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)OC(C)(C)C)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-].[Na+],6.07,1,ChEMBL
CHEMBL5561170,CC(C)C[C@H](NC(=O)OCC1CCN(Cc2cccc(C(F)(F)F)c2)C1=O)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.07,1,ChEMBL
CHEMBL5632338,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)C#CC1CC1)c1ccc(-c2ccccc2)cc1)c1ccccc1,6.07,1,ChEMBL
CHEMBL5441882,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cn(C)nc3C#N)cc12)c1ccc2c(c1)OCCO2,6.07,1,ChEMBL
EDJ-MED-d165ed91-3,CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4COC4)C(=O)c4ccc(Cl)cc43)cncc2c1,6.06,2,Moonshot
CHEMBL5200707,Cc1ccc(O)cc1CN(C)[C@H](C)c1cccc2ccccc12,6.06,1,ChEMBL
CHEMBL5442015,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C(C)C)c3)cc12)c1ccc2c(c1)OCCO2,6.06,1,ChEMBL
CHEMBL5532307,CC(C)C[C@H](NC(=O)OCC1CCN(Cc2cccc(C(F)(F)F)c2)C1=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.06,1,ChEMBL
CHEMBL5630461,CC(C)(C)[C@H](NS(=O)(=O)C(F)(F)F)C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,6.06,1,ChEMBL
MAT-POS-e6dd326d-8,C=CC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,6.06,1,Moonshot
MAT-POS-de59a476-4,COCCOC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,6.06,1,Moonshot
MAT-POS-3b536971-1,COc1ccc(Cl)cc1OCCNC(=O)c1cc(=O)[nH]c2cccc(OC)c12,6.06,2,Moonshot
RAL-THA-176e263b-4,CC1(C(=O)Nc2cncc3ccccc23)CNC(=O)c2ccc(Cl)cc21,6.06,2,Moonshot
EDJ-MED-e69ed63d-17,O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NCC(F)(F)F,6.06,1,Moonshot
LON-WEI-4d77710c-67,O=[N+]([O-])c1cnc(Sc2nnc(-c3ccc(Cl)cc3)o2)s1,6.06,2,Moonshot
MAT-POS-90fd5f68-12,CS(=O)(=O)Nc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,6.05,1,Moonshot
JIN-POS-6dc588a4-13,O=C(Cc1cccc(Cl)c1)Nc1cncc2c(F)cccc12,6.05,1,Moonshot
CHEMBL5205511,Cc1cc(O)ccc1CN(C)[C@H](C)c1cccc2ccccc12,6.05,1,ChEMBL
CHEMBL5189696,N#Cc1cc(S(=O)(=O)NC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)ccc1F,6.05,1,ChEMBL
CHEMBL5397356,CSCC[C@@H](C#N)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)C2(C)C,6.05,1,ChEMBL
CHEMBL5421616,COc1ccc(S(=O)(=O)NCCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)c([N+](=O)[O-])c1,6.05,1,ChEMBL
CHEMBL5411147,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCNS(=O)(=O)c2ccc(Cl)cc2[N+](=O)[O-])[C@@H](O)[C@H]1O,6.05,1,ChEMBL
CHEMBL5442045,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCCC3CN(C)C3)cc12)c1ccc2c(c1)OCCO2,6.05,1,ChEMBL
CHEMBL5537045,CONC(=O)c1ccc(-c2ccc(-c3noc(C(C)c4cccc5ccccc45)n3)cc2)cc1,6.05,1,ChEMBL
CHEMBL5557204,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1,6.05,1,ChEMBL
CHEMBL5575765,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(C#N)cc2)c1,6.05,1,ChEMBL
CHEMBL5573945,CC(C)(C)CC(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1,6.05,1,ChEMBL
CHEMBL5078831,O=c1c2ccccc2[se]n1-c1ccc(C(F)(F)F)cc1,6.05,1,ChEMBL
CHEMBL5612964,CSc1nc2cc(C#N)ccc2n1C(=O)c1ccc(C)c(F)c1,6.05,1,ChEMBL
CHEMBL6133897,Cc1cc(=O)[nH]c2cc(N(C)C(=O)[C@H]3O[C@@H](n4cc(C#Cc5cncnc5)c5c(N)ncnc54)[C@H](O)[C@@H]3O)ccc12,6.05,1,ChEMBL
CHEMBL6143898,CC1(C)[C@@H]2[C@@H](C(=O)N3C[C@]4(CC3C#N)C(=O)Nc3ccccc34)N(C(=O)[C@@H](NC(=O)C(F)(F)F)C3CC3)C[C@@H]21,6.05,1,ChEMBL
CHEMBL6146337,Cc1ccc(NCC2CCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.05,1,ChEMBL
CHEMBL6151691,Cc1ccc(NC[C@H]2CCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.05,1,ChEMBL
CHEMBL6166647,Cc1ccc(NC[C@@H]2CCCN2C)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.05,1,ChEMBL
CHEMBL6165563,Cc1ccc(NC[C@@H]2CCCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,6.05,1,ChEMBL
ALP-POS-95f71980-23,CC(C)(C)c1ccc(N(C(=O)c2cscn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,6.05,1,Moonshot
MAT-POS-90fd5f68-31,CN(C)CCOc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,6.05,1,Moonshot
MAT-POS-4223bc15-24,CN(C)C(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,6.05,1,Moonshot
EDJ-MED-00c1612e-1,COc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,6.05,2,Moonshot
MAT-POS-90fd5f68-20,CNC(=O)c1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,6.05,1,Moonshot
CHEMBL5441780,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cncc(OCCN(C)C)c3)cc12)c1ccc2c(c1)OCCO2,6.04,1,ChEMBL
CHEMBL5274064,CCCCNC(=O)c1ccc(-n2sc3ccccc3c2=O)cc1,6.04,1,ChEMBL
CHEMBL1172891,COc1ccc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)cc1,6.04,1,ChEMBL
CHEMBL5567669,O=C(NCCC1CCCC1)C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,6.04,1,ChEMBL
CHEMBL5584015,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2cc(C)c(CN3CCCC3)s2)c1,6.04,1,ChEMBL
CHEMBL6164714,OC1CCN(C(=S)SSC(=S)N2CCC(O)CC2)CC1,6.04,1,ChEMBL
MAT-POS-61f37a1a-5,Cn1cc(CN2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(F)cc34)C2)nn1,6.04,1,Moonshot
MAT-POS-4223bc15-38,O=C(Nc1cncc2ccccc12)C1CN(C(=O)c2ncco2)Cc2ccc(Cl)cc21,6.04,1,Moonshot
CHEMBL571700,CN(C)C(=S)SC(=S)N(C)C,6.03,1,ChEMBL
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,6.03,1,ChEMBL
CHEMBL5189062,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-n2cccc2)cc1)c1ccccc1,6.03,1,ChEMBL
CHEMBL5441490,CC(C)[C@@H](Nc1ncnc2n[nH]cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.03,1,ChEMBL
CHEMBL5441738,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)S(=O)(=O)CCC2,6.03,1,ChEMBL
CHEMBL5562560,C[C@H](NC(=O)[C@@H](c1cccnc1)N(C(=O)c1ccco1)c1ccc(-n2cccc2)cc1)c1ccccc1,6.03,1,ChEMBL
CHEMBL5595683,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CC3)s2)c1,6.03,1,ChEMBL
CHEMBL5597608,Nc1ccc(C(=O)Oc2cncc(Cl)c2)c(F)c1,6.03,1,ChEMBL
CHEMBL6191028,CC(C)NC(=O)c1ccc(/C=N/NC(=O)c2ccc(CSc3cccc4cccnc34)cc2)cc1,6.03,1,ChEMBL
LON-WEI-4d77710c-11,COC(=O)c1c(C)n(S(C)(=O)=O)c2ccc(N(C(=O)c3ccco3)S(C)(=O)=O)cc12,6.03,2,Moonshot
ALP-POS-966f8da6-2,CC(=O)N1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,6.03,2,Moonshot
LUO-POS-edefcc0e-1,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cc(Cl)ccc23)c2cc(Cl)ccc2C1=O,6.03,1,Moonshot
CHEMBL5174085,Cc1ccc(N)cc1CN(C)[C@H](C)c1cccc2ccccc12,6.03,1,ChEMBL
EDJ-MED-d1555997-1,CS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3cccc(F)c23)C1,6.02,1,Moonshot
CHEMBL5208393,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(-c2ccccc2)cc1)c1ccccc1,6.02,1,ChEMBL
CHEMBL5189150,CCN(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1cccc(C#N)c1,6.02,1,ChEMBL
CHEMBL5430616,CCOC(=O)[C@@H]1O[C@H]1C(=O)N(CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,6.02,1,ChEMBL
CHEMBL5408555,CC(C)(C)NC(=O)Cn1c(-c2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,6.02,1,ChEMBL
CHEMBL3605601,CC(C)(C)NC(=O)[C@@H](c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C(C)(C)C)cc1,6.02,1,ChEMBL
CHEMBL5568048,COCCn1sc2ccccc2c1=O,6.02,1,ChEMBL
CHEMBL5532623,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)COc1ccc2c(c1)NC(=O)CC2)N(C#N)Cc1ccc(Cl)cc1,6.02,1,ChEMBL
CHEMBL5555184,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)CNc1ccc(F)cc1F)N(C#N)Cc1ccc(Cl)cc1,6.02,1,ChEMBL
CHEMBL5590311,Cc1ccc(NC2CNC2)cc1CN(C)[C@H](C)c1cccc2ccccc12,6.02,1,ChEMBL
CHEMBL5542794,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2cnn(C)c2)c1,6.02,1,ChEMBL
CHEMBL5589924,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)C3CCC(N)C3)s2)c1,6.02,1,ChEMBL
CHEMBL5589927,Cc1ccc(OC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CCCC3)s2)c1,6.02,1,ChEMBL
CHEMBL269468,O=C1C=C(Sc2ccccc2)C(=O)c2ccccc21,6.02,1,ChEMBL
CHEMBL6161188,C[C@@H](NC(=O)c1ccccc1CCC(=O)NNC(=O)/C=C/C(=O)OC1CCCCC1)c1cccc2ccccc12,6.02,1,ChEMBL
CHEMBL6193634,COc1ccc(/C=N/NC(=O)c2ccc(CSc3cccc4cccnc34)cc2)cc1,6.02,1,ChEMBL
EDJ-MED-ede277f6-11,CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cccc(Cl)c34)C2)CS(=O)(=O)C1,6.02,1,Moonshot
BEN-DND-c852c98b-5,CS(=O)(=O)c1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1,6.02,1,Moonshot
TAT-ENA-80bfd3e5-1,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2c(-c3ccccc3)nc3sccn23)c1,6.01,2,Moonshot
CHEMBL1475252,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2n1,6.01,1,ChEMBL
CHEMBL1188627,C/N=c1/nc(-c2ccccc2)n(-c2ccccc2)s1,6.01,1,ChEMBL
CHEMBL5180554,CSCC[C@H](C=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(C)=O,6.01,1,ChEMBL
CHEMBL5201060,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(C(=O)O)s2)c1,6.01,1,ChEMBL
CHEMBL318779,CSCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O,6.01,1,ChEMBL
CHEMBL5434998,CC(C)(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,6.01,1,ChEMBL
CHEMBL5430961,CC(C)(C)NCc1ccccc1,6.01,1,ChEMBL
CHEMBL5557273,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)CNc1c(F)cccc1F)N(C#N)Cc1ccc(Cl)cc1,6.01,1,ChEMBL
CHEMBL5566727,Cc1ccc(OCCNC(=N)N)cc1C(=O)N[C@H](C)c1cccc2ccccc12.Cl,6.01,1,ChEMBL
CHEMBL5566385,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc3c(c2)OCCO3)c1,6.01,1,ChEMBL
CHEMBL5631538,CC(C)Cn1c(C(=O)NCCCNC(=O)n2cc(F)c(=O)[nH]c2=O)cc2ccccc21,6.01,1,ChEMBL
CHEMBL5646514,COc1ccc(C(=C[C@@H]2COC[C@H]2S(=O)(=O)c2nnc(-c3ccc(Cl)cc3)o2)c2ccc(OC)cc2)cc1,6.01,1,ChEMBL
ALP-UNI-8d415491-1,O=C(Nc1cnccc1C1CC1)C1CCNc2cc(Cl)c(Cl)cc21,6.01,1,Moonshot
EDG-MED-971238d3-1,O=C(Nc1cncc2ccccc12)[C@]1(O)CCOc2ccc(Cl)cc21,6.01,1,Moonshot
CHEMBL5441467,CCn1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1C,6.0,1,ChEMBL
CHEMBL5614177,CSc1nc2ccccc2n1C(=O)c1ccc(C)c(C)c1,6.0,1,ChEMBL
ALP-POS-ce760d3f-3,O=C(Nc1cncc2ccncc12)[C@H]1CCOc2ccc(Cl)cc21,6.0,1,Moonshot
